timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775321599533,4,Login with diana@test.com,200,OK,Thread Group 1-77,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321599559,4,Login with bob@test.com,200,OK,Thread Group 1-9,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321599564,4,Login with diana@test.com,200,OK,Thread Group 1-19,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321596359,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-30,,true,,356,230,100,100,null,4,3248,2
1775321599627,3,Login with alice@test.com,200,OK,Thread Group 1-50,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321596339,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-27,,true,,352,228,100,100,null,3,3359,1
1775321596359,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,352,228,100,100,null,4,3343,1
1775321599706,4,Login with bob@test.com,200,OK,Thread Group 1-90,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321599714,4,Login with bob@test.com,200,OK,Thread Group 1-42,text,true,,351,228,100,100,http://localhost:3000/api/login,4,0,2
1775321595293,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,352,228,100,100,null,3,4425,1
1775321599717,4,Login with diana@test.com,200,OK,Thread Group 1-24,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321596855,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-75,,true,,351,228,100,100,null,2,2876,1
1775321599737,4,Login with diana@test.com,200,OK,Thread Group 1-94,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321599762,5,Login with charlie@test.com,200,OK,Thread Group 1-91,text,true,,360,232,100,100,http://localhost:3000/api/login,5,0,2
1775321599764,6,Login with alice@test.com,200,OK,Thread Group 1-57,text,true,,355,230,100,100,http://localhost:3000/api/login,5,0,1
1775321599798,5,Login with eve@test.com,200,OK,Thread Group 1-41,text,true,,351,228,100,100,http://localhost:3000/api/login,5,0,2
1775321599841,5,Login with alice@test.com,200,OK,Thread Group 1-76,text,true,,356,230,100,100,http://localhost:3000/api/login,5,0,3
1775321596246,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-73,,true,,356,230,100,100,null,4,3618,2
1775321599892,3,Login with diana@test.com,200,OK,Thread Group 1-35,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599909,3,Login with bob@test.com,200,OK,Thread Group 1-6,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321596288,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-81,,true,,356,230,100,100,null,4,3624,1
1775321596295,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-33,,true,,360,232,100,100,null,5,3658,2
1775321599966,3,Login with diana@test.com,200,OK,Thread Group 1-18,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595745,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-59,,true,,352,228,100,100,null,2,4232,1
1775321599999,3,Login with charlie@test.com,200,OK,Thread Group 1-10,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321596388,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-72,,true,,351,228,100,100,null,3,3678,1
1775321595730,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-67,,true,,356,230,100,100,null,4,4345,1
1775321596326,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,356,230,100,100,null,3,3768,2
1775321598087,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-22,,true,,352,228,100,100,null,3,2017,1
1775321597426,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-85,,true,,351,228,100,100,null,2,2740,1
1775321600165,4,Login with eve@test.com,200,OK,Thread Group 1-83,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321596802,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-66,,true,,360,232,100,100,null,4,3367,2
1775321600228,3,Login with charlie@test.com,200,OK,Thread Group 1-23,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321596703,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-68,,true,,356,230,100,100,null,3,3552,1
1775321600261,5,Login with eve@test.com,200,OK,Thread Group 1-34,text,true,,352,228,100,100,http://localhost:3000/api/login,5,0,2
1775321596596,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-70,,true,,355,230,100,100,null,5,3671,1
1775321598080,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-29,,true,,356,230,100,100,null,3,2195,1
1775321596690,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-36,,true,,352,228,100,100,null,5,3597,2
1775321596921,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-44,,true,,352,228,100,100,null,3,3369,1
1775321596450,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-78,,true,,352,228,100,100,null,3,3877,1
1775321600325,8,Login with charlie@test.com,200,OK,Thread Group 1-84,text,true,,360,232,100,100,http://localhost:3000/api/login,8,0,6
1775321600369,3,Login with alice@test.com,200,OK,Thread Group 1-63,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321600376,3,Login with alice@test.com,200,OK,Thread Group 1-12,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321600400,3,Login with diana@test.com,200,OK,Thread Group 1-38,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595873,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,356,230,100,100,null,4,4562,2
1775321600445,4,Login with diana@test.com,200,OK,Thread Group 1-96,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321600447,4,Login with bob@test.com,200,OK,Thread Group 1-52,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321595919,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-16,,true,,352,228,100,100,null,3,4533,1
1775321596872,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-79,,true,,356,230,100,100,null,4,3596,1
1775321600481,3,Login with eve@test.com,200,OK,Thread Group 1-21,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321595802,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-53,,true,,352,228,100,100,null,3,4679,1
1775321596387,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-87,,true,,360,232,100,100,null,5,4124,1
1775321595989,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-88,,true,,352,228,100,100,null,4,4536,1
1775321600590,3,Login with charlie@test.com,200,OK,Thread Group 1-65,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321597523,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-77,,true,,356,230,100,100,null,4,3072,2
1775321595666,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,360,232,100,100,null,4,4939,1
1775321597091,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-55,,true,,356,230,100,100,null,6,3541,3
1775321596260,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-97,,true,,352,228,100,100,null,4,4422,2
1775321600704,5,Login with eve@test.com,200,OK,Thread Group 1-28,text,true,,352,228,100,100,http://localhost:3000/api/login,5,0,2
1775321600723,3,Login with eve@test.com,200,OK,Thread Group 1-4,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321600739,4,Login with bob@test.com,200,OK,Thread Group 1-49,text,true,,351,228,100,100,http://localhost:3000/api/login,4,0,2
1775321600864,2,Login with alice@test.com,200,OK,Thread Group 1-30,text,true,,356,230,100,100,http://localhost:3000/api/login,2,0,1
1775321596113,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-39,,true,,356,230,100,100,null,4,4775,1
1775321600916,3,Login with bob@test.com,200,OK,Thread Group 1-20,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321600946,3,Login with charlie@test.com,200,OK,Thread Group 1-82,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321600965,3,Login with alice@test.com,200,OK,Thread Group 1-25,text,true,,357,230,100,100,http://localhost:3000/api/login,3,0,1
1775321595746,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-13,,true,,356,230,100,100,null,5,5217,2
1775321596128,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-47,,true,,351,228,100,100,null,3,4892,1
1775321597654,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-62,,true,,352,228,100,100,null,3,3402,1
1775321601065,4,Login with bob@test.com,200,OK,Thread Group 1-14,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321596642,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-64,,true,,359,232,100,100,null,3,4455,2
1775321597419,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-93,,true,,356,230,100,100,null,3,3718,1
1775321597841,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-18,,true,,356,230,100,100,null,3,3331,1
1775321601178,2,Login with bob@test.com,200,OK,Thread Group 1-45,text,true,,352,228,100,100,http://localhost:3000/api/login,2,0,1
1775321601180,3,Login with charlie@test.com,200,OK,Thread Group 1-60,text,true,,359,232,100,100,http://localhost:3000/api/login,3,0,1
1775321596786,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-71,,true,,352,228,100,100,null,4,4398,2
1775321596521,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,,360,232,100,100,null,5,4676,2
1775321597755,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,,352,228,100,100,null,4,3446,2
1775321601256,5,Login with charlie@test.com,200,OK,Thread Group 1-43,text,true,,360,232,100,100,http://localhost:3000/api/login,5,0,2
1775321601260,4,Login with bob@test.com,200,OK,Thread Group 1-27,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,2
1775321596561,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-80,,true,,351,228,100,100,null,2,4715,1
1775321597943,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-89,,true,,359,232,100,100,null,4,3332,2
1775321601280,3,Login with charlie@test.com,200,OK,Thread Group 1-22,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321601288,4,Login with alice@test.com,200,OK,Thread Group 1-67,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321601291,5,Login with diana@test.com,200,OK,Thread Group 1-95,text,true,,355,230,100,100,http://localhost:3000/api/login,5,0,2
1775321601312,2,Login with alice@test.com,200,OK,Thread Group 1-51,text,true,,356,230,100,100,http://localhost:3000/api/login,2,0,1
1775321598187,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-32,,true,,355,230,100,100,null,3,3139,1
1775321601341,2,Login with bob@test.com,200,OK,Thread Group 1-11,text,true,,352,228,100,100,http://localhost:3000/api/login,2,0,1
1775321601347,2,Login with diana@test.com,200,OK,Thread Group 1-59,text,true,,356,230,100,100,http://localhost:3000/api/login,2,0,0
1775321601378,3,Login with bob@test.com,200,OK,Thread Group 1-1,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597467,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-23,,true,,360,232,100,100,null,3,3918,1
1775321601461,3,Login with bob@test.com,200,OK,Thread Group 1-5,text,true,,352,228,100,100,http://localhost:3000/api/login,2,0,1
1775321601478,2,Login with charlie@test.com,200,OK,Thread Group 1-40,text,true,,360,232,100,100,http://localhost:3000/api/login,2,0,1
1775321598562,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-38,,true,,356,230,100,100,null,3,2958,1
1775321601521,3,Login with diana@test.com,200,OK,Thread Group 1-7,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321596683,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-19,,true,,356,230,100,100,null,4,4863,2
1775321601582,3,Login with eve@test.com,200,OK,Thread Group 1-100,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597241,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-91,,true,,360,232,100,100,null,5,4362,2
1775321601625,4,Login with alice@test.com,200,OK,Thread Group 1-61,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321596618,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-99,,true,,352,228,100,100,null,3,5030,1
1775321597888,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-12,,true,,355,230,100,100,null,3,3797,1
1775321598047,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-90,,true,,352,228,100,100,null,4,3650,1
1775321601723,3,Login with diana@test.com,200,OK,Thread Group 1-2,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321597309,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-54,,true,,352,228,100,100,null,3,4419,1
1775321601731,3,Login with bob@test.com,200,OK,Thread Group 1-31,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597841,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,,360,232,100,100,null,3,3906,1
1775321598018,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-41,,true,,351,228,100,100,null,5,3753,2
1775321601818,3,Login with charlie@test.com,200,OK,Thread Group 1-15,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321596411,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-69,,true,,356,230,100,100,null,2,5439,1
1775321599287,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-63,,true,,355,230,100,100,null,3,2563,1
1775321598090,6,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-57,,true,,355,230,100,100,null,5,3784,1
1775321597701,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-98,,true,,356,230,100,100,null,4,4184,1
1775321598351,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-58,,true,,359,232,100,100,null,4,3537,1
1775321601898,3,Login with diana@test.com,200,OK,Thread Group 1-86,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321601902,3,Login with charlie@test.com,200,OK,Thread Group 1-16,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321601933,2,Login with charlie@test.com,200,OK,Thread Group 1-17,text,true,,359,232,100,100,http://localhost:3000/api/login,2,0,1
1775321601936,3,Login with eve@test.com,200,OK,Thread Group 1-56,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321601965,3,Login with alice@test.com,200,OK,Thread Group 1-97,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321598035,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-92,,true,,355,230,100,100,null,3,3950,1
1775321601999,3,Login with diana@test.com,200,OK,Thread Group 1-3,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599402,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-96,,true,,356,230,100,100,null,4,2615,1
1775321598057,8,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-84,,true,,360,232,100,100,null,8,3971,6
1775321602039,3,Login with eve@test.com,200,OK,Thread Group 1-72,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321602050,3,Login with charlie@test.com,200,OK,Thread Group 1-77,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321597060,20,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-74,,true,,351,228,100,100,null,20,4979,18
1775321602073,3,Login with charlie@test.com,200,OK,Thread Group 1-29,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321598313,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-50,,true,,356,230,100,100,null,3,3818,1
1775321596854,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-26,,true,,356,230,100,100,null,3,5284,1
1775321602138,4,Login with alice@test.com,200,OK,Thread Group 1-87,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321596986,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-37,,true,,356,230,100,100,null,3,5215,1
1775321602203,3,Login with bob@test.com,200,OK,Thread Group 1-81,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321597266,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-24,,true,,356,230,100,100,null,4,4945,2
1775321602259,4,Login with alice@test.com,200,OK,Thread Group 1-68,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,1
1775321598215,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-28,,true,,352,228,100,100,null,5,4087,2
1775321596548,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-48,,true,,356,230,100,100,null,3,5773,1
1775321602333,4,Login with alice@test.com,200,OK,Thread Group 1-73,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321602356,4,Login with alice@test.com,200,OK,Thread Group 1-78,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,2
1775321597882,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-21,,true,,352,228,100,100,null,3,4530,1
1775321602417,3,Login with eve@test.com,200,OK,Thread Group 1-46,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321598713,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-76,,true,,356,230,100,100,null,5,3782,3
1775321602565,4,Login with eve@test.com,200,OK,Thread Group 1-66,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321597205,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,,352,228,100,100,null,3,5363,1
1775321602568,4,Login with eve@test.com,200,OK,Thread Group 1-75,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321598941,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-25,,true,,357,230,100,100,null,3,3654,1
1775321598141,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-42,,true,,351,228,100,100,null,4,4454,2
1775321598381,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-94,,true,,356,230,100,100,null,4,4221,2
1775321602623,4,Login with bob@test.com,200,OK,Thread Group 1-70,text,true,,351,228,100,100,http://localhost:3000/api/login,4,0,1
1775321598322,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-52,,true,,352,228,100,100,null,4,4340,2
1775321598891,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-65,,true,,360,232,100,100,null,3,3776,1
1775321600079,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-67,,true,,356,230,100,100,null,4,2605,1
1775321602715,3,Login with diana@test.com,200,OK,Thread Group 1-79,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321600098,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,352,228,100,100,null,3,2618,1
1775321602728,4,Login with eve@test.com,200,OK,Thread Group 1-8,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321602760,3,Login with charlie@test.com,200,OK,Thread Group 1-33,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321597965,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-35,,true,,356,230,100,100,null,3,4813,1
1775321599701,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-27,,true,,351,228,100,100,null,3,3090,2
1775321598503,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-60,,true,,359,232,100,100,null,3,4336,1
1775321602843,3,Login with diana@test.com,200,OK,Thread Group 1-85,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321602876,4,Login with charlie@test.com,200,OK,Thread Group 1-18,text,true,,359,232,100,100,http://localhost:3000/api/login,4,0,2
1775321599320,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-11,,true,,352,228,100,100,null,2,3559,1
1775321599072,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,356,230,100,100,null,3,3814,1
1775321602900,4,Login with eve@test.com,200,OK,Thread Group 1-44,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321602906,4,Login with alice@test.com,200,OK,Thread Group 1-64,text,true,,355,230,100,100,http://localhost:3000/api/login,4,0,2
1775321602924,5,Login with eve@test.com,200,OK,Thread Group 1-55,text,true,,351,228,100,100,http://localhost:3000/api/login,5,0,2
1775321598918,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-95,,true,,355,230,100,100,null,5,4045,2
1775321598921,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-83,,true,,352,228,100,100,null,4,4048,1
1775321599706,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-17,,true,,359,232,100,100,null,2,3269,1
1775321603032,2,Login with bob@test.com,200,OK,Thread Group 1-19,text,true,,352,228,100,100,http://localhost:3000/api/login,2,0,1
1775321598589,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-34,,true,,352,228,100,100,null,5,4499,2
1775321598838,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-14,,true,,351,228,100,100,null,3,4254,1
1775321599611,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-30,,true,,356,230,100,100,null,2,3488,1
1775321598178,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-82,,true,,360,232,100,100,null,3,4971,1
1775321598988,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-45,,true,,352,228,100,100,null,2,4178,1
1775321603168,3,Login with bob@test.com,200,OK,Thread Group 1-93,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321603184,4,Login with bob@test.com,200,OK,Thread Group 1-80,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321603197,3,Login with diana@test.com,200,OK,Thread Group 1-36,text,true,,357,230,100,100,http://localhost:3000/api/login,3,0,1
1775321598383,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,352,228,100,100,null,3,4879,1
1775321603266,4,Login with eve@test.com,200,OK,Thread Group 1-53,text,true,,351,228,100,100,http://localhost:3000/api/login,4,0,2
1775321603304,4,Login with alice@test.com,200,OK,Thread Group 1-63,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,1
1775321603309,5,Login with diana@test.com,200,OK,Thread Group 1-99,text,true,,356,230,100,100,http://localhost:3000/api/login,5,0,2
1775321603330,4,Login with diana@test.com,200,OK,Thread Group 1-50,text,true,,356,230,100,100,http://localhost:3000/api/login,4,0,2
1775321599470,5,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-43,,true,,360,232,100,100,null,5,3868,2
1775321603345,4,Login with bob@test.com,200,OK,Thread Group 1-54,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321598441,2,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-51,,true,,356,230,100,100,null,2,4912,1
1775321603360,7,Login with eve@test.com,200,OK,Thread Group 1-12,text,true,,352,228,100,100,http://localhost:3000/api/login,7,0,2
1775321603418,4,Login with charlie@test.com,200,OK,Thread Group 1-91,text,true,,360,232,100,100,http://localhost:3000/api/login,4,0,1
1775321603483,4,Login with bob@test.com,200,OK,Thread Group 1-88,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,2
1775321603503,3,Login with bob@test.com,200,OK,Thread Group 1-57,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,2
1775321603517,3,Login with bob@test.com,200,OK,Thread Group 1-39,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321603542,3,Login with eve@test.com,200,OK,Thread Group 1-62,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321600173,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-66,,true,,352,228,100,100,null,4,3424,1
1775321597888,4,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-49,,true,,351,228,100,100,null,4,5751,2
1775321603665,3,Login with charlie@test.com,200,OK,Thread Group 1-13,text,true,,360,232,100,100,http://localhost:3000/api/login,3,0,1
1775321603679,4,Login with eve@test.com,200,OK,Thread Group 1-26,text,true,,352,228,100,100,http://localhost:3000/api/login,4,0,1
1775321603700,4,Login with eve@test.com,200,OK,Thread Group 1-69,text,true,,352,228,100,100,http://localhost:3000/api/login,3,0,1
1775321599504,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-86,,true,,356,230,100,100,null,3,4224,1
1775321603728,3,Login with eve@test.com,200,OK,Thread Group 1-94,text,true,,351,228,100,100,http://localhost:3000/api/login,3,0,1
1775321603745,3,Login with alice@test.com,200,OK,Thread Group 1-9,text,true,,355,230,100,100,http://localhost:3000/api/login,3,0,1
1775321598458,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-20,,true,,352,228,100,100,null,3,5307,1
1775321603767,3,Login with diana@test.com,200,OK,Thread Group 1-47,text,true,,356,230,100,100,http://localhost:3000/api/login,3,0,1
1775321599958,3,Transaction Controller,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-33,,true,,360,232,100,100,null,3,3844,1
